Age,Gender,Marital,Race_Status,Birth_Place,Language,Occupation,Income_(K)
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",832
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",402
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",365
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",401
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",420
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",775
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",775
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",451
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",470
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",992
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",511
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",562
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",460
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",772
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",254
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",2
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",540
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",404
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",392
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",360
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",360
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",912
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",832
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",500
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",540
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",496
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",666
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",832
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",524
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",511
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",535
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",586
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",43
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",402
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",470
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",230
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",460
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",284
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",912
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",501
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",234
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",232
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",476
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",500
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",560
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",365
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",423
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",830
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",470
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",524
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",465
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",586
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",422
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",562
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",432
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",470
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",582
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",562
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",775
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",832
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",403
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",451
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",524
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",874
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",451
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",814
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",206
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",511
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",983
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",62
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",524
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",586
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",912
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",215
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",360
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",313
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",516
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",500
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",832
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",422
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",485
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",540
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",480
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",451
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",365
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",516
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",43
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",540
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",461
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",512
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",80
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",2
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",554
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",350
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",21
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",230
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",405
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",94
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",80
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",494
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",332
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",772
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",524
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",540
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",471
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",413
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",512
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",912
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",353
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",896
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",605
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",523
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",593
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",373
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",392
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",402
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",401
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",364
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",365
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",912
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",524
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",460
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",874
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",432
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",470
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",524
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",35
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",492
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",832
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",540
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",62
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",460
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",254
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",484
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",254
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",520
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",365
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",341
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",512
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",781
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",514
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",512
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",254
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",540
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",562
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",230
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",540
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",500
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",31
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",1
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",360
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",285
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",962
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",500
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",470
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",831
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",1
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",562
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",460
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",593
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",874
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",512
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",360
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",422
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",405
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",851
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",481
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",13
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",586
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",581
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",762
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",825
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",471
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",516
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",586
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",593
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",401
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",526
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",83
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",351
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",360
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",554
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",413
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",775
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",541
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",91
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",476
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",5
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",563
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",476
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",874
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",41
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",516
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",474
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",540
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",413
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",35
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",581
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",523
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",432
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",512
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",341
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",476
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",555
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",586
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",476
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",263
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",470
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",402
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",450
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",586
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",254
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",230
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",43
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",460
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",353
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",822
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",531
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",775
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",512
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",413
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",470
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",912
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",496
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",110
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",775
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",423
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",512
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",552
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",562
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",341
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",254
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",291
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",455
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",623
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",500
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",460
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",526
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",570
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",31
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",110
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",554
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",341
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",411
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",516
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",472
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",470
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",581
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",962
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",524
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",403
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",552
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",364
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",512
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",403
"[20, 40[",2,1,"[1, 3[","[1, 65[","[1, 3[","[4, 8[",460
