Age,Gender,Marital,Race_Status,Birth_Place,Language,Occupation,Income_(K)
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",992
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",425
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",570
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",402
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",524
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",360
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",341
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",401
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",460
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",714
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",721
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",526
"[22, 25)","[1, 3)","[1, 7)","[1, 3)","[36, 39)","[1, 2)","[5, 8)",476
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",781
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",570
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",374
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",136
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",392
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",734
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",365
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",405
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",73
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",475
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[39, 40)","[1, 2)","[5, 8)",403
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",154
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",232
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",415
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",874
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",684
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",864
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",562
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",913
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",570
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",86
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",12
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",562
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",231
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",541
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",405
"[22, 25)","[1, 3)","[1, 7)","[1, 9)","[36, 40)","[1, 58)","[8, 11)",72
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",562
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",540
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",903
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",364
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",476
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",271
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",472
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",731
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",385
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",394
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",914
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",496
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",982
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",472
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",644
"[22, 24)","[1, 3)","[1, 7)","[1, 9)","[40, 43)","[1, 19)","[6, 9)",562
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",570
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",710
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",472
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",803
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",470
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",460
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",980
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",371
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",980
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",411
"[24, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 11)","[6, 9)",231
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",196
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",231
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",360
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",586
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",200
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",471
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",201
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",43
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",476
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[40, 43)","[1, 13)","[10, 11)",91
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",472
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",403
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",962
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",411
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",702
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",402
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",423
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",992
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",472
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",540
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",476
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",540
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",411
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",524
"[16, 19)","[1, 3)","[6, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 5)",403
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",472
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",472
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",402
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",402
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",586
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",411
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",462
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",411
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",360
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",742
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",962
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",411
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",562
"[17, 19)","[1, 3)","[3, 7)","[1, 8)","[45, 49)","[1, 13)","[5, 7)",476
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",472
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",406
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",263
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",403
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",470
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",403
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",580
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",422
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",472
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",540
"[16, 19)","[1, 3)","[6, 7)","[1, 9)","[49, 52)","[1, 2)","[2, 7)",395
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",292
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",992
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",570
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",476
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",562
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",402
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",982
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",502
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",982
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",472
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",570
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",626
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",913
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",425
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",472
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",623
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",403
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",772
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",472
"[19, 22)","[1, 3)","[1, 7)","[1, 9)","[45, 52)","[1, 75)","[2, 7)",720
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",992
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",570
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",540
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",411
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",524
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",476
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",826
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",524
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",524
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",43
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",31
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",155
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",962
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",472
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",962
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",561
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",474
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",516
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",502
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",402
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",962
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",290
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",476
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",454
"[17, 22)","[1, 3)","[1, 7)","[1, 8)","[45, 52)","[1, 48)","[7, 9)",586
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",962
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",155
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",512
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",101
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",43
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",775
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",913
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",914
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",623
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",720
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",196
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",923
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",476
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",981
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",524
"[22, 24)","[1, 2)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[3, 11)",303
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",472
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",233
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",234
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",570
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",316
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",530
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",472
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",385
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",961
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",472
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",581
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",341
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",401
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",365
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",540
"[22, 24)","[2, 3)","[1, 7)","[1, 8)","[45, 49)","[1, 13)","[4, 12)",476
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",570
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",512
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",876
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",476
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",570
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",476
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",230
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",263
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",562
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",936
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",826
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",992
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",422
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",983
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",341
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",495
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",702
"[24, 25)","[1, 3)","[1, 7)","[1, 8)","[46, 49)","[1, 13)","[5, 11)",526
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",411
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",865
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",635
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",524
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",512
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",962
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",402
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",104
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",683
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",405
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",220
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",470
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",541
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",422
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",411
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",80
"[22, 25)","[1, 3)","[1, 7)","[1, 2)","[49, 52)","[1, 13)","[4, 11)",516
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",460
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",704
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",404
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",234
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",482
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",403
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",896
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",111
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",16
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",540
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",585
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",482
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",401
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",562
"[25, 28)","[1, 3)","[1, 5)","[1, 8)","[36, 38)","[1, 13)","[6, 9)",962
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",411
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",353
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",472
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",263
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",992
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",485
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",472
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",411
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",31
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",201
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",581
"[25, 28)","[1, 3)","[6, 7)","[1, 3)","[36, 38)","[1, 2)","[5, 9)",476
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",350
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",2
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",35
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",620
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",231
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",726
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",624
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",830
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",313
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",476
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",332
"[25, 28)","[1, 3)","[1, 7)","[1, 8)","[38, 40)","[1, 2)","[6, 9)",476
